split,task,regime,seed,stress,single_load,interaction_load,temporal_load,safety_load,false_alarm_load,language_load,drift_load
nominal,deformable_sorting,depth_scale_holes,9,0.10000,0.51467,0.28457,0.08372,0.23310,0.15696,0.01856,0.31784
nominal,deformable_sorting,language_grounding_noise,0,0.10000,0.39887,0.23283,0.07084,0.13054,0.21582,0.13923,0.15344
nominal,deformable_sorting,language_grounding_noise,1,0.10000,0.39887,0.23283,0.07084,0.13054,0.21582,0.13923,0.15344
nominal,deformable_sorting,language_grounding_noise,2,0.10000,0.39887,0.23283,0.07084,0.13054,0.21582,0.13923,0.15344
nominal,deformable_sorting,language_grounding_noise,3,0.10000,0.39887,0.23283,0.07084,0.13054,0.21582,0.13923,0.15344
nominal,deformable_sorting,language_grounding_noise,4,0.10000,0.39887,0.23283,0.07084,0.13054,0.21582,0.13923,0.15344
nominal,deformable_sorting,language_grounding_noise,5,0.10000,0.39887,0.23283,0.07084,0.13054,0.21582,0.13923,0.15344
nominal,deformable_sorting,language_grounding_noise,6,0.10000,0.39887,0.23283,0.07084,0.13054,0.21582,0.13923,0.15344
nominal,deformable_sorting,language_grounding_noise,7,0.10000,0.39887,0.23283,0.07084,0.13054,0.21582,0.13923,0.15344
nominal,deformable_sorting,language_grounding_noise,8,0.10000,0.39887,0.23283,0.07084,0.13054,0.21582,0.13923,0.15344
nominal,deformable_sorting,language_grounding_noise,9,0.10000,0.39887,0.23283,0.07084,0.13054,0.21582,0.13923,0.15344
nominal,deformable_sorting,temporal_desynchronization,0,0.10000,0.46320,0.38806,0.28981,0.24242,0.18639,0.03094,0.27400
nominal,deformable_sorting,temporal_desynchronization,1,0.10000,0.46320,0.38806,0.28981,0.24242,0.18639,0.03094,0.27400
nominal,deformable_sorting,temporal_desynchronization,2,0.10000,0.46320,0.38806,0.28981,0.24242,0.18639,0.03094,0.27400
nominal,deformable_sorting,temporal_desynchronization,3,0.10000,0.46320,0.38806,0.28981,0.24242,0.18639,0.03094,0.27400
nominal,deformable_sorting,temporal_desynchronization,4,0.10000,0.46320,0.38806,0.28981,0.24242,0.18639,0.03094,0.27400
nominal,deformable_sorting,temporal_desynchronization,5,0.10000,0.46320,0.38806,0.28981,0.24242,0.18639,0.03094,0.27400
nominal,deformable_sorting,temporal_desynchronization,6,0.10000,0.46320,0.38806,0.28981,0.24242,0.18639,0.03094,0.27400
nominal,deformable_sorting,temporal_desynchronization,7,0.10000,0.46320,0.38806,0.28981,0.24242,0.18639,0.03094,0.27400
nominal,deformable_sorting,temporal_desynchronization,8,0.10000,0.46320,0.38806,0.28981,0.24242,0.18639,0.03094,0.27400
nominal,deformable_sorting,temporal_desynchronization,9,0.10000,0.46320,0.38806,0.28981,0.24242,0.18639,0.03094,0.27400
nominal,deformable_sorting,compositional_multi_sensor,0,0.10000,0.56614,0.60795,0.20609,0.35431,0.24525,0.05260,0.33976
nominal,deformable_sorting,compositional_multi_sensor,1,0.10000,0.56614,0.60795,0.20609,0.35431,0.24525,0.05260,0.33976
nominal,deformable_sorting,compositional_multi_sensor,2,0.10000,0.56614,0.60795,0.20609,0.35431,0.24525,0.05260,0.33976
nominal,deformable_sorting,compositional_multi_sensor,3,0.10000,0.56614,0.60795,0.20609,0.35431,0.24525,0.05260,0.33976
nominal,deformable_sorting,compositional_multi_sensor,4,0.10000,0.56614,0.60795,0.20609,0.35431,0.24525,0.05260,0.33976
nominal,deformable_sorting,compositional_multi_sensor,5,0.10000,0.56614,0.60795,0.20609,0.35431,0.24525,0.05260,0.33976
nominal,deformable_sorting,compositional_multi_sensor,6,0.10000,0.56614,0.60795,0.20609,0.35431,0.24525,0.05260,0.33976
nominal,deformable_sorting,compositional_multi_sensor,7,0.10000,0.56614,0.60795,0.20609,0.35431,0.24525,0.05260,0.33976
nominal,deformable_sorting,compositional_multi_sensor,8,0.10000,0.56614,0.60795,0.20609,0.35431,0.24525,0.05260,0.33976
nominal,deformable_sorting,compositional_multi_sensor,9,0.10000,0.56614,0.60795,0.20609,0.35431,0.24525,0.05260,0.33976
nominal,mobile_manip_obstacle_avoidance,vision_dropout,0,0.10000,0.51250,0.14378,0.05508,0.19474,0.09810,0.01190,0.16440
nominal,mobile_manip_obstacle_avoidance,vision_dropout,1,0.10000,0.51250,0.14378,0.05508,0.19474,0.09810,0.01190,0.16440
nominal,mobile_manip_obstacle_avoidance,vision_dropout,2,0.10000,0.51250,0.14378,0.05508,0.19474,0.09810,0.01190,0.16440
nominal,mobile_manip_obstacle_avoidance,vision_dropout,3,0.10000,0.51250,0.14378,0.05508,0.19474,0.09810,0.01190,0.16440
nominal,mobile_manip_obstacle_avoidance,vision_dropout,4,0.10000,0.51250,0.14378,0.05508,0.19474,0.09810,0.01190,0.16440
nominal,mobile_manip_obstacle_avoidance,vision_dropout,5,0.10000,0.51250,0.14378,0.05508,0.19474,0.09810,0.01190,0.16440
nominal,mobile_manip_obstacle_avoidance,vision_dropout,6,0.10000,0.51250,0.14378,0.05508,0.19474,0.09810,0.01190,0.16440
nominal,mobile_manip_obstacle_avoidance,vision_dropout,7,0.10000,0.51250,0.14378,0.05508,0.19474,0.09810,0.01190,0.16440
nominal,mobile_manip_obstacle_avoidance,vision_dropout,8,0.10000,0.51250,0.14378,0.05508,0.19474,0.09810,0.01190,0.16440
nominal,mobile_manip_obstacle_avoidance,vision_dropout,9,0.10000,0.51250,0.14378,0.05508,0.19474,0.09810,0.01190,0.16440
nominal,mobile_manip_obstacle_avoidance,tactile_deadzone,0,0.10000,0.46483,0.25162,0.10327,0.35511,0.11772,0.00952,0.19728
nominal,mobile_manip_obstacle_avoidance,tactile_deadzone,1,0.10000,0.46483,0.25162,0.10327,0.35511,0.11772,0.00952,0.19728
nominal,mobile_manip_obstacle_avoidance,tactile_deadzone,2,0.10000,0.46483,0.25162,0.10327,0.35511,0.11772,0.00952,0.19728
nominal,mobile_manip_obstacle_avoidance,tactile_deadzone,3,0.10000,0.46483,0.25162,0.10327,0.35511,0.11772,0.00952,0.19728
nominal,mobile_manip_obstacle_avoidance,tactile_deadzone,4,0.10000,0.46483,0.25162,0.10327,0.35511,0.11772,0.00952,0.19728
nominal,mobile_manip_obstacle_avoidance,tactile_deadzone,5,0.10000,0.46483,0.25162,0.10327,0.35511,0.11772,0.00952,0.19728
nominal,mobile_manip_obstacle_avoidance,tactile_deadzone,6,0.10000,0.46483,0.25162,0.10327,0.35511,0.11772,0.00952,0.19728
nominal,mobile_manip_obstacle_avoidance,tactile_deadzone,7,0.10000,0.46483,0.25162,0.10327,0.35511,0.11772,0.00952,0.19728
nominal,mobile_manip_obstacle_avoidance,tactile_deadzone,8,0.10000,0.46483,0.25162,0.10327,0.35511,0.11772,0.00952,0.19728
nominal,mobile_manip_obstacle_avoidance,tactile_deadzone,9,0.10000,0.46483,0.25162,0.10327,0.35511,0.11772,0.00952,0.19728
nominal,mobile_manip_obstacle_avoidance,proprioceptive_bias,0,0.10000,0.45291,0.21568,0.11704,0.28638,0.10791,0.00952,0.38360
nominal,mobile_manip_obstacle_avoidance,proprioceptive_bias,1,0.10000,0.45291,0.21568,0.11704,0.28638,0.10791,0.00952,0.38360
nominal,mobile_manip_obstacle_avoidance,proprioceptive_bias,2,0.10000,0.45291,0.21568,0.11704,0.28638,0.10791,0.00952,0.38360
nominal,mobile_manip_obstacle_avoidance,proprioceptive_bias,3,0.10000,0.45291,0.21568,0.11704,0.28638,0.10791,0.00952,0.38360
nominal,mobile_manip_obstacle_avoidance,proprioceptive_bias,4,0.10000,0.45291,0.21568,0.11704,0.28638,0.10791,0.00952,0.38360
nominal,mobile_manip_obstacle_avoidance,proprioceptive_bias,5,0.10000,0.45291,0.21568,0.11704,0.28638,0.10791,0.00952,0.38360
nominal,mobile_manip_obstacle_avoidance,proprioceptive_bias,6,0.10000,0.45291,0.21568,0.11704,0.28638,0.10791,0.00952,0.38360
nominal,mobile_manip_obstacle_avoidance,proprioceptive_bias,7,0.10000,0.45291,0.21568,0.11704,0.28638,0.10791,0.00952,0.38360
nominal,mobile_manip_obstacle_avoidance,proprioceptive_bias,8,0.10000,0.45291,0.21568,0.11704,0.28638,0.10791,0.00952,0.38360
nominal,mobile_manip_obstacle_avoidance,proprioceptive_bias,9,0.10000,0.45291,0.21568,0.11704,0.28638,0.10791,0.00952,0.38360
nominal,mobile_manip_obstacle_avoidance,force_torque_drift,0,0.10000,0.48867,0.32352,0.14457,0.42384,0.14715,0.00952,0.41648
nominal,mobile_manip_obstacle_avoidance,force_torque_drift,1,0.10000,0.48867,0.32352,0.14457,0.42384,0.14715,0.00952,0.41648
nominal,mobile_manip_obstacle_avoidance,force_torque_drift,2,0.10000,0.48867,0.32352,0.14457,0.42384,0.14715,0.00952,0.41648
nominal,mobile_manip_obstacle_avoidance,force_torque_drift,3,0.10000,0.48867,0.32352,0.14457,0.42384,0.14715,0.00952,0.41648
nominal,mobile_manip_obstacle_avoidance,force_torque_drift,4,0.10000,0.48867,0.32352,0.14457,0.42384,0.14715,0.00952,0.41648
nominal,mobile_manip_obstacle_avoidance,force_torque_drift,5,0.10000,0.48867,0.32352,0.14457,0.42384,0.14715,0.00952,0.41648
nominal,mobile_manip_obstacle_avoidance,force_torque_drift,6,0.10000,0.48867,0.32352,0.14457,0.42384,0.14715,0.00952,0.41648
nominal,mobile_manip_obstacle_avoidance,force_torque_drift,7,0.10000,0.48867,0.32352,0.14457,0.42384,0.14715,0.00952,0.41648
nominal,mobile_manip_obstacle_avoidance,force_torque_drift,8,0.10000,0.48867,0.32352,0.14457,0.42384,0.14715,0.00952,0.41648
nominal,mobile_manip_obstacle_avoidance,force_torque_drift,9,0.10000,0.48867,0.32352,0.14457,0.42384,0.14715,0.00952,0.41648
nominal,mobile_manip_obstacle_avoidance,depth_scale_holes,0,0.10000,0.47675,0.26361,0.08950,0.28638,0.15696,0.01428,0.31784
nominal,mobile_manip_obstacle_avoidance,depth_scale_holes,1,0.10000,0.47675,0.26361,0.08950,0.28638,0.15696,0.01428,0.31784
nominal,mobile_manip_obstacle_avoidance,depth_scale_holes,2,0.10000,0.47675,0.26361,0.08950,0.28638,0.15696,0.01428,0.31784
nominal,mobile_manip_obstacle_avoidance,depth_scale_holes,3,0.10000,0.47675,0.26361,0.08950,0.28638,0.15696,0.01428,0.31784
nominal,mobile_manip_obstacle_avoidance,depth_scale_holes,4,0.10000,0.47675,0.26361,0.08950,0.28638,0.15696,0.01428,0.31784
nominal,mobile_manip_obstacle_avoidance,depth_scale_holes,5,0.10000,0.47675,0.26361,0.08950,0.28638,0.15696,0.01428,0.31784
nominal,mobile_manip_obstacle_avoidance,depth_scale_holes,6,0.10000,0.47675,0.26361,0.08950,0.28638,0.15696,0.01428,0.31784
nominal,mobile_manip_obstacle_avoidance,depth_scale_holes,7,0.10000,0.47675,0.26361,0.08950,0.28638,0.15696,0.01428,0.31784
nominal,mobile_manip_obstacle_avoidance,depth_scale_holes,8,0.10000,0.47675,0.26361,0.08950,0.28638,0.15696,0.01428,0.31784
nominal,mobile_manip_obstacle_avoidance,depth_scale_holes,9,0.10000,0.47675,0.26361,0.08950,0.28638,0.15696,0.01428,0.31784
nominal,mobile_manip_obstacle_avoidance,language_grounding_noise,0,0.10000,0.36948,0.21568,0.07573,0.16037,0.21582,0.10710,0.15344
nominal,mobile_manip_obstacle_avoidance,language_grounding_noise,1,0.10000,0.36948,0.21568,0.07573,0.16037,0.21582,0.10710,0.15344
nominal,mobile_manip_obstacle_avoidance,language_grounding_noise,2,0.10000,0.36948,0.21568,0.07573,0.16037,0.21582,0.10710,0.15344
nominal,mobile_manip_obstacle_avoidance,language_grounding_noise,3,0.10000,0.36948,0.21568,0.07573,0.16037,0.21582,0.10710,0.15344
nominal,mobile_manip_obstacle_avoidance,language_grounding_noise,4,0.10000,0.36948,0.21568,0.07573,0.16037,0.21582,0.10710,0.15344
nominal,mobile_manip_obstacle_avoidance,language_grounding_noise,5,0.10000,0.36948,0.21568,0.07573,0.16037,0.21582,0.10710,0.15344
nominal,mobile_manip_obstacle_avoidance,language_grounding_noise,6,0.10000,0.36948,0.21568,0.07573,0.16037,0.21582,0.10710,0.15344
nominal,mobile_manip_obstacle_avoidance,language_grounding_noise,7,0.10000,0.36948,0.21568,0.07573,0.16037,0.21582,0.10710,0.15344
nominal,mobile_manip_obstacle_avoidance,language_grounding_noise,8,0.10000,0.36948,0.21568,0.07573,0.16037,0.21582,0.10710,0.15344
nominal,mobile_manip_obstacle_avoidance,language_grounding_noise,9,0.10000,0.36948,0.21568,0.07573,0.16037,0.21582,0.10710,0.15344
nominal,mobile_manip_obstacle_avoidance,temporal_desynchronization,0,0.10000,0.42907,0.35946,0.30980,0.29784,0.18639,0.02380,0.27400
nominal,mobile_manip_obstacle_avoidance,temporal_desynchronization,1,0.10000,0.42907,0.35946,0.30980,0.29784,0.18639,0.02380,0.27400
nominal,mobile_manip_obstacle_avoidance,temporal_desynchronization,2,0.10000,0.42907,0.35946,0.30980,0.29784,0.18639,0.02380,0.27400
nominal,mobile_manip_obstacle_avoidance,temporal_desynchronization,3,0.10000,0.42907,0.35946,0.30980,0.29784,0.18639,0.02380,0.27400
nominal,mobile_manip_obstacle_avoidance,temporal_desynchronization,4,0.10000,0.42907,0.35946,0.30980,0.29784,0.18639,0.02380,0.27400
nominal,mobile_manip_obstacle_avoidance,temporal_desynchronization,5,0.10000,0.42907,0.35946,0.30980,0.29784,0.18639,0.02380,0.27400
nominal,mobile_manip_obstacle_avoidance,temporal_desynchronization,6,0.10000,0.42907,0.35946,0.30980,0.29784,0.18639,0.02380,0.27400
nominal,mobile_manip_obstacle_avoidance,temporal_desynchronization,7,0.10000,0.42907,0.35946,0.30980,0.29784,0.18639,0.02380,0.27400
nominal,mobile_manip_obstacle_avoidance,temporal_desynchronization,8,0.10000,0.42907,0.35946,0.30980,0.29784,0.18639,0.02380,0.27400
nominal,mobile_manip_obstacle_avoidance,temporal_desynchronization,9,0.10000,0.42907,0.35946,0.30980,0.29784,0.18639,0.02380,0.27400
nominal,mobile_manip_obstacle_avoidance,compositional_multi_sensor,0,0.10000,0.52442,0.56316,0.22030,0.43530,0.24525,0.04046,0.33976
nominal,mobile_manip_obstacle_avoidance,compositional_multi_sensor,1,0.10000,0.52442,0.56316,0.22030,0.43530,0.24525,0.04046,0.33976
nominal,mobile_manip_obstacle_avoidance,compositional_multi_sensor,2,0.10000,0.52442,0.56316,0.22030,0.43530,0.24525,0.04046,0.33976
nominal,mobile_manip_obstacle_avoidance,compositional_multi_sensor,3,0.10000,0.52442,0.56316,0.22030,0.43530,0.24525,0.04046,0.33976
nominal,mobile_manip_obstacle_avoidance,compositional_multi_sensor,4,0.10000,0.52442,0.56316,0.22030,0.43530,0.24525,0.04046,0.33976
nominal,mobile_manip_obstacle_avoidance,compositional_multi_sensor,5,0.10000,0.52442,0.56316,0.22030,0.43530,0.24525,0.04046,0.33976
nominal,mobile_manip_obstacle_avoidance,compositional_multi_sensor,6,0.10000,0.52442,0.56316,0.22030,0.43530,0.24525,0.04046,0.33976
nominal,mobile_manip_obstacle_avoidance,compositional_multi_sensor,7,0.10000,0.52442,0.56316,0.22030,0.43530,0.24525,0.04046,0.33976
nominal,mobile_manip_obstacle_avoidance,compositional_multi_sensor,8,0.10000,0.52442,0.56316,0.22030,0.43530,0.24525,0.04046,0.33976
nominal,mobile_manip_obstacle_avoidance,compositional_multi_sensor,9,0.10000,0.52442,0.56316,0.22030,0.43530,0.24525,0.04046,0.33976
nominal,tool_use_force_control,vision_dropout,0,0.10000,0.50086,0.14052,0.04975,0.16304,0.09810,0.01071,0.16440
nominal,tool_use_force_control,vision_dropout,1,0.10000,0.50086,0.14052,0.04975,0.16304,0.09810,0.01071,0.16440
nominal,tool_use_force_control,vision_dropout,2,0.10000,0.50086,0.14052,0.04975,0.16304,0.09810,0.01071,0.16440
nominal,tool_use_force_control,vision_dropout,3,0.10000,0.50086,0.14052,0.04975,0.16304,0.09810,0.01071,0.16440
nominal,tool_use_force_control,vision_dropout,4,0.10000,0.50086,0.14052,0.04975,0.16304,0.09810,0.01071,0.16440
nominal,tool_use_force_control,vision_dropout,5,0.10000,0.50086,0.14052,0.04975,0.16304,0.09810,0.01071,0.16440
nominal,tool_use_force_control,vision_dropout,6,0.10000,0.50086,0.14052,0.04975,0.16304,0.09810,0.01071,0.16440
nominal,tool_use_force_control,vision_dropout,7,0.10000,0.50086,0.14052,0.04975,0.16304,0.09810,0.01071,0.16440
nominal,tool_use_force_control,vision_dropout,8,0.10000,0.50086,0.14052,0.04975,0.16304,0.09810,0.01071,0.16440
nominal,tool_use_force_control,vision_dropout,9,0.10000,0.50086,0.14052,0.04975,0.16304,0.09810,0.01071,0.16440
nominal,tool_use_force_control,tactile_deadzone,0,0.10000,0.45427,0.24590,0.09327,0.29730,0.11772,0.00857,0.19728
nominal,tool_use_force_control,tactile_deadzone,1,0.10000,0.45427,0.24590,0.09327,0.29730,0.11772,0.00857,0.19728
nominal,tool_use_force_control,tactile_deadzone,2,0.10000,0.45427,0.24590,0.09327,0.29730,0.11772,0.00857,0.19728
nominal,tool_use_force_control,tactile_deadzone,3,0.10000,0.45427,0.24590,0.09327,0.29730,0.11772,0.00857,0.19728
nominal,tool_use_force_control,tactile_deadzone,4,0.10000,0.45427,0.24590,0.09327,0.29730,0.11772,0.00857,0.19728
nominal,tool_use_force_control,tactile_deadzone,5,0.10000,0.45427,0.24590,0.09327,0.29730,0.11772,0.00857,0.19728
nominal,tool_use_force_control,tactile_deadzone,6,0.10000,0.45427,0.24590,0.09327,0.29730,0.11772,0.00857,0.19728
nominal,tool_use_force_control,tactile_deadzone,7,0.10000,0.45427,0.24590,0.09327,0.29730,0.11772,0.00857,0.19728
nominal,tool_use_force_control,tactile_deadzone,8,0.10000,0.45427,0.24590,0.09327,0.29730,0.11772,0.00857,0.19728
nominal,tool_use_force_control,tactile_deadzone,9,0.10000,0.45427,0.24590,0.09327,0.29730,0.11772,0.00857,0.19728
nominal,tool_use_force_control,proprioceptive_bias,0,0.10000,0.44262,0.21078,0.10571,0.23976,0.10791,0.00857,0.38360
nominal,tool_use_force_control,proprioceptive_bias,1,0.10000,0.44262,0.21078,0.10571,0.23976,0.10791,0.00857,0.38360
nominal,tool_use_force_control,proprioceptive_bias,2,0.10000,0.44262,0.21078,0.10571,0.23976,0.10791,0.00857,0.38360
nominal,tool_use_force_control,proprioceptive_bias,3,0.10000,0.44262,0.21078,0.10571,0.23976,0.10791,0.00857,0.38360
nominal,tool_use_force_control,proprioceptive_bias,4,0.10000,0.44262,0.21078,0.10571,0.23976,0.10791,0.00857,0.38360
nominal,tool_use_force_control,proprioceptive_bias,5,0.10000,0.44262,0.21078,0.10571,0.23976,0.10791,0.00857,0.38360
nominal,tool_use_force_control,proprioceptive_bias,6,0.10000,0.44262,0.21078,0.10571,0.23976,0.10791,0.00857,0.38360
nominal,tool_use_force_control,proprioceptive_bias,7,0.10000,0.44262,0.21078,0.10571,0.23976,0.10791,0.00857,0.38360
nominal,tool_use_force_control,proprioceptive_bias,8,0.10000,0.44262,0.21078,0.10571,0.23976,0.10791,0.00857,0.38360
nominal,tool_use_force_control,proprioceptive_bias,9,0.10000,0.44262,0.21078,0.10571,0.23976,0.10791,0.00857,0.38360
nominal,tool_use_force_control,force_torque_drift,0,0.10000,0.47756,0.31616,0.13058,0.35484,0.14715,0.00857,0.41648
nominal,tool_use_force_control,force_torque_drift,1,0.10000,0.47756,0.31616,0.13058,0.35484,0.14715,0.00857,0.41648
nominal,tool_use_force_control,force_torque_drift,2,0.10000,0.47756,0.31616,0.13058,0.35484,0.14715,0.00857,0.41648
nominal,tool_use_force_control,force_torque_drift,3,0.10000,0.47756,0.31616,0.13058,0.35484,0.14715,0.00857,0.41648
nominal,tool_use_force_control,force_torque_drift,4,0.10000,0.47756,0.31616,0.13058,0.35484,0.14715,0.00857,0.41648
nominal,tool_use_force_control,force_torque_drift,5,0.10000,0.47756,0.31616,0.13058,0.35484,0.14715,0.00857,0.41648
nominal,tool_use_force_control,force_torque_drift,6,0.10000,0.47756,0.31616,0.13058,0.35484,0.14715,0.00857,0.41648
nominal,tool_use_force_control,force_torque_drift,7,0.10000,0.47756,0.31616,0.13058,0.35484,0.14715,0.00857,0.41648
nominal,tool_use_force_control,force_torque_drift,8,0.10000,0.47756,0.31616,0.13058,0.35484,0.14715,0.00857,0.41648
nominal,tool_use_force_control,force_torque_drift,9,0.10000,0.47756,0.31616,0.13058,0.35484,0.14715,0.00857,0.41648
nominal,tool_use_force_control,depth_scale_holes,0,0.10000,0.46591,0.25761,0.08084,0.23976,0.15696,0.01285,0.31784
nominal,tool_use_force_control,depth_scale_holes,1,0.10000,0.46591,0.25761,0.08084,0.23976,0.15696,0.01285,0.31784
nominal,tool_use_force_control,depth_scale_holes,2,0.10000,0.46591,0.25761,0.08084,0.23976,0.15696,0.01285,0.31784
nominal,tool_use_force_control,depth_scale_holes,3,0.10000,0.46591,0.25761,0.08084,0.23976,0.15696,0.01285,0.31784
nominal,tool_use_force_control,depth_scale_holes,4,0.10000,0.46591,0.25761,0.08084,0.23976,0.15696,0.01285,0.31784
nominal,tool_use_force_control,depth_scale_holes,5,0.10000,0.46591,0.25761,0.08084,0.23976,0.15696,0.01285,0.31784
nominal,tool_use_force_control,depth_scale_holes,6,0.10000,0.46591,0.25761,0.08084,0.23976,0.15696,0.01285,0.31784
nominal,tool_use_force_control,depth_scale_holes,7,0.10000,0.46591,0.25761,0.08084,0.23976,0.15696,0.01285,0.31784
nominal,tool_use_force_control,depth_scale_holes,8,0.10000,0.46591,0.25761,0.08084,0.23976,0.15696,0.01285,0.31784
